"무인교통단속카메라관리번호",시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자
"천안서북-F0084",충청남도,천안시 서북구,시도,,불당23로,3,충청남도 천안시 서북구 불당23로 29,충청남도 천안시 서북구 불당동 1501,36.8196706,127.1049084,불당23로(불무초),4,0,,,,2016,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0085",충청남도,천안시 서북구,시도,,불당23로,3,충청남도 천안시 서북구 불당23로 66,충청남도 천안시 서북구 불당동 1519,36.8178102,127.1079788,"불당 23로,불당 25로",4,0,,,,2016,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0086",충청남도,천안시 서북구,시도,,불당26로,3,충청남도 천안시 서북구 불당26로 100-20,충청남도 천안시 서북구 불당동 1529,36.8166196,127.1078356,"불당22대로,불당25로",4,0,,,,2016,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0087",충청남도,천안시 서북구,시도,,불당27길,3,충청남도 천안시 서북구 불당27길 7,충청남도 천안시 서북구 불당동 1574,36.81320811,127.102361,불당21로(아름초),4,0,,,,2016,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0088",충청남도,천안시 서북구,시도,,불당33길,3,충청남도 천안시 서북구 불당33길 24,충청남도 천안시 서북구 불당동 1618,36.81238685,127.1081985,"불당21로,검은들로,번영로",4,0,,,,2016,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0089",충청남도,천안시 서북구,시도,,불당33길,3,충청남도 천안시 서북구 불당33길 36,충청남도 천안시 서북구 불당동 1629,36.81174593,127.1068498,불당25로(푸르지오5블럭),4,0,,,,2016,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0090",충청남도,천안시 서북구,시도,,불당32길,3,충청남도 천안시 서북구 불당32길 6,충청남도 천안시 서북구 불당동 1706,36.80854364,127.1040291,"불당19로,불당26로",4,0,,,,2016,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0091",충청남도,천안시 서북구,시도,,불당24로,3,충청남도 천안시 서북구 불당24로 10,충청남도 천안시 서북구 불당동 1497,36.82270798,127.1025752,불당동 리더힐스 정문 앞,4,0,,,,2016,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0092",충청남도,천안시 서북구,시도,,불당24로,3,충청남도 천안시 서북구 불당24로 51,충청남도 천안시 서북구 불당동 1477,36.822287,127.1077139,"불당24로,불당26로",4,0,,,,2016,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0093",충청남도,천안시 서북구,시도,,불당19로,3,충청남도 천안시 서북구 불당19로92,충청남도 천안시 서북구 불당동 1799,36.81720994,127.1000614,"불당19로,불당22대로",4,0,,,,2016,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0094",충청남도,천안시 서북구,시도,,불당26로,3,충청남도 천안시 서북구 불당26로 77,충청남도 천안시 서북구 불당동 1548,36.81615494,127.1047588,"불당21,불당 26로",4,0,,,,2016,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0095",충청남도,천안시 서북구,시도,,불당18로,3,충청남도 천안시 서북구 불당18로 31,충청남도 천안시 서북구 불당동 1830,36.80536929,127.104929,"불당18로,불당 25로",4,0,,,,2016,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0096",충청남도,천안시 서북구,시도,,성정공원1길,3,충청남도 천안시 서북구 성정공원1길 9-4,충청남도 천안시 서북구 성정동 1504,36.82681562,127.1389703,성정공원 1길,4,0,,,,2017,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0097",충청남도,천안시 서북구,시도,,월봉7길,3,충청남도 천안시 서북구 월봉7길 25,충청남도 천안시 서북구 쌍용동 1764,36.78961209,127.1151399,월봉7길(쌍용고),4,0,,,,2017,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0098",충청남도,천안시 서북구,시도,,서부역9로,3,충청남도 천안시 서북구 천안천4길 48,충청남도 천안시 서북구 와촌동 106-17,36.80966395,127.1448778,서부역회차지부근,4,0,,,,2017,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0099",충청남도,천안시 서북구,시도,,봉서산1길,3,충청남도 천안시 서북구 봉서산1길 41,충청남도 천안시 서북구 쌍용동 2116,36.80706633,127.1186041,봉서산샛길(농협),4,0,,,,2017,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0100",충청남도,천안시 서북구,시도,,오성5길,3,충청남도 천안시 서북구 오성5길 26,충청남도 천안시 서북구 두정동 670,36.83081181,127.1308429,오성초부근,4,0,,,,2017,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0101",충청남도,천안시 서북구,시도,,충무로187,3,충청남도 천안시 서북구 충무로 187,충청남도 천안시 서북구 쌍용동 191,36.7959274,127.1271019,쌍용동 이마트부근,4,0,,,,2017,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0102",충청남도,천안시 서북구,시도,,성정두정로,3,충청남도 천안시 서북구 성정두정로 130,충청남도 천안시 서북구 두정동 1546,36.83705255,127.1426788,"신대초,성정두정로",4,0,,,,2017,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0103",충청남도,천안시 서북구,시도,,양지9길,3,충청남도 천안시 서북구 양지9길 8,충청남도 천안시 서북구 성정동 742-2,36.81193549,127.1399549,양지9길8,4,0,,,,2017,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0104",충청남도,천안시 서북구,시도,,불당17길,3,충청남도 천안시 서북구 불당17길 27,충청남도 천안시 서북구 불당동 734,36.80973932,127.1108629,불당17길 불당4로,4,0,,,,2017,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0105",충청남도,천안시 서북구,시도,,봉서산샛길,3,충청남도 천안시 서북구 봉서산샛길 64,충청남도 천안시 서북구 쌍용동1920,36.80636099,127.1182759,용암초(봉서산로),4,0,,,,2018,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0106",충청남도,천안시 서북구,시도,,불당11로,3,충청남도 천안시 서북구 불당11로 68,충청남도 천안시 서북구 불당동788,36.80213925,127.1140547,서당초(불당11로),4,0,,,,2018,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0107",충청남도,천안시 서북구,시도,,공원로,3,충청남도 천안시 서북구 공원로 159,충청남도 천안시 서북구 불당동1279,36.79778246,127.0978904,"광장로,공원로",4,0,,,,2018,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0108",충청남도,천안시 서북구,시도,,불당26로,3,충청남도 천안시 서북구 불당26로 50,충청남도 천안시 서북구 불당동 1614,36.81263835,127.1056851,"불당20로,불당25로",4,0,,,,2018,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0109",충청남도,천안시 서북구,시도,,동서대로,3,충청남도 천안시 서북구 동서대로 129-22,충청남도 천안시 서북구 성정동1523,36.82782655,127.1379501,성정공원5로부근(학산),4,0,,,,2018,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0110",충청남도,천안시 서북구,시도,,성정동,3,충청남도 천안시 서북구 성정동 90-8,충청남도 천안시 서북구 성정동 90-8,36.81792067,127.1501999,망향로 롯데택배 입구 주변,4,0,,,,2018,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0111",충청남도,천안시 서북구,시도,,불당25로,3,충청남도 천안시 서북구 불당25로 146,충청남도 천안시 서북구 불당동 1541,36.81418574,127.1077406,불당25로 리치타워 주변,4,0,,,,2019,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0112",충청남도,천안시 서북구,시도,,충무로,3,충청남도 천안시 서북구 충무로 143-9,충청남도 천안시 서북구 쌍용동 446-22,36.79362985,127.1222537,성성6로 성성9로,4,0,,,,2019,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0113",충청남도,천안시 서북구,시도,,오성로,3,충청남도 천안시 서북구 오성로 138,충청남도 천안시 서북구 성정동 1326,36.82966151,127.1424697,쌍용역 계룡아파트 주변,4,0,,,,2019,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0114",충청남도,천안시 서북구,시도,,성성9로,3,충청남도 천안시 서북구 성성9로 14,충청남도 천안시 서북구 성성동 697,36.84116611,127.1320714,오성로 청이해 주변,4,0,,,,2019,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0115",충청남도,천안시 서북구,시도,,한들3로,3,충청남도 천안시 서북구 한들3로 35-6,충청남도 천안시 서북구 백석동 1153,36.82709637,127.1231053,한들2로 백석유치원 주변,4,0,,,,2019,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0116",충청남도,천안시 서북구,시도,,불당4로,3,충청남도 천안시 서북구 불당4로 91,충청남도 천안시 서북구 불당동 740,36.80699617,127.110379,스타벅스 천안불당점 주변,4,0,,,,2020,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0117",충청남도,천안시 서북구,시도,,3공단6로,3,충청남도 천안시 서북구 3공단6로 125,충청남도 천안시 서북구 차암동 552,36.84611107,127.1085701,스마일시티2차 로터리,4,0,,,,2020,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0118",충청남도,천안시 서북구,시도,,축구센터로,3,충청남도 천안시 서북구 축구센터로 179,충청남도 천안시 서북구 성정동 37-36,36.82376099,127.146526,시립성정어린이집 부근,4,0,,,,2020,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0119",충청남도,천안시 서북구,시도,,공원로,3,충청남도 천안시 서북구 공원로 176,충청남도 천안시 서북구 불당동 1288,36.7971119,127.098593,시티프라디움 3차 정문 주변,4,0,,,,2020,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0120",충청남도,천안시 서북구,시도,,백석2길,3,,충청남도 천안시 서북구 백석동 911,36.81867847,127.1193006,"백석동 호반1,2차 사이 삼거리",4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0121",충청남도,천안시 서북구,시도,,두정상가8길,3,충청남도 천안시 서북구 두정상가8길 30,충청남도 천안시 서북구 두정동 1327,36.83212226,127.1412988,"성정두정로,두정상가 8길 사거리",4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0122",충청남도,천안시 서북구,시도,,두정공원2길,3,충청남도 천안시 서북구 두정공원2길 14,충청남도 천안시 서북구 두정동 397-10,36.83479012,127.1539486,두정동 와마트 건너편,4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0123",충청남도,천안시 서북구,시도,,두정공원2길,3,충청남도 천안시 서북구 두정공원2길 50,충청남도 천안시 서북구 두정동 401-1,36.836913,127.1559433,두정동 이편한세상 4차 정문 앞,4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0124",충청남도,천안시 서북구,시도,,성성6로,3,충청남도 천안시 서북구 성성6로 68,충청남도 천안시 서북구 성성동 969,36.84122547,127.126633,성성동 푸르지오 3차 동문 앞,4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0125",충청남도,천안시 서북구,시도,,봉주로,3,충청남도 천안시 서북구 성거읍 봉주로 122,충청남도 천안시 서북구 성거읍 신월리 2-8,36.877631,127.16011,소망초 입구 봉주로 삼거리,4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0126",충청남도,천안시 서북구,시도,,성성8로,3,,충청남도 천안시 서북구 성성동 816,36.841566,127.135929,성성6로 성성10길,4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0127",충청남도,천안시 서북구,시도,,성성10길,3,충청남도 천안시 서북구 성성10길 10-4,충청남도 천안시 서북구 성성동 790,36.840601,127.136907,성성유치원 삼거리,4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0128",충청남도,천안시 서북구,시도,,수곡로,3,충청남도 천안시 서북구 수곡로 19-32,충청남도 천안시 서북구 쌍용동 440-27,36.790501,127.123088,수곡초 아이파크 삼거리,4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0129",충청남도,천안시 서북구,시도,,한들4로,3,충청남도 천안시 서북구 한들4로 80,충청남도 천안시 서북구 백석동 982,36.835771,127.124655,한들3로 한들4로,4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0130",충청남도,천안시 서북구,시도,,스마일시티1로,3,,충청남도 천안시 서북구 차암동 521,36.844491,127.106067,차암초 정문 주변,4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0131",충청남도,천안시 서북구,시도,,불당26로,3,,충청남도 천안시 서북구 불당동 1517,36.808481,127.106224,불당23로 불당26로,4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0132",충청남도,천안시 서북구,시도,,와촌4길,3,충청남도 천안시 서북구 와촌4길 11,충청남도 천안시 서북구 와촌동 100-9,36.806391,127.144564,와촌초 정문 삼거리,4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0133",충청남도,천안시 서북구,시도,,한들1로,3,충청남도 천안시 서북구 한들1로 58,충청남도 천안시 서북구 백석동 433-3,36.826691,127.117832,"한들1로, 브라운스톤 주변",4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0134",충청남도,천안시 서북구,시도,,공원로,3,,충청남도 천안시 서북구 불당동 1288,36.796501,127.098105,호수초 정문 주변,4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0135",충청남도,천안시 서북구,시도,,불당13로,3,,충청남도 천안시 서북구 불당동 1436,36.815061,127.108391,북부상공회의소 뒤 주변,4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0136",충청남도,천안시 서북구,시도,,불당21로,3,,충청남도 천안시 서북구 불당동 1543,36.798461,127.108471,불당 제5공영주차장 주변,4,0,,,,2021,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0137",충청남도,천안시 서북구,시도,,북일로,3,,충청남도 천안시 서북구 두정동 2064,36.831859,127.15281,"북일로, 두정공단1길",4,0,,,,2022,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0138",충청남도,천안시 서북구,시도,,한들2로,3,,충청남도 천안시 서북구 백석동 101-34,36.826855,127.120857,한들2로 한들3로,4,0,,,,2022,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0139",충청남도,천안시 서북구,시도,,불당22대로,3,,충청남도 천안시 서북구 불당동 1877,36.816251,127.106177,스타벅스 시청점 사거리,4,0,,,,2022,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0140",충청남도,천안시 서북구,시도,,불당34길,3,충청남도 천안시 서북구 불당34길 18,충청남도 천안시 서북구 불당동 1840,36.806639,127.106204,불당34길,4,0,,,,2022,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0141",충청남도,천안시 서북구,시도,,쌍용14길,3,,충청남도 천안시 서북구 쌍용동 778,36.796087,127.125264,쌍용역~시영2차아파트,4,0,,,,2022,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안서북-F0142",충청남도,천안시 서북구,시도,,축구센터로,3,,충청남도 천안시 서북구 성정동 119-34,36.815251,127.147186,한도A~성정지하차도 주변,4,0,,,,2022,충청남도 천안시 서북구청,041-521-6420,2022-07-01
"천안동남-F0001",충청남도,천안시 동남구,군도,,삼성5길,3,충청남도 천안시 동남구 목천읍 삼성5길 23,충청남도 천안시 동남구 목천읍 삼성리 188-2,36.76095204,127.1750426,부영아파트(초입),4,0,,,,2012,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0002",충청남도,천안시 동남구,시도,,새말1길,3,충청남도 천안시 동남구 새말1길 29,충청남도 천안시 동남구 신방동 40,36.79073438,127.1317209,신용초등학교,4,0,,,,2012,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0003",충청남도,천안시 동남구,시도,,통정9로,3,충청남도 천안시 동남구 통정9로 58,충청남도 천안시 동남구 신방동 1924,36.77099295,127.1309239,새샘초등학교,4,0,,,,2012,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0004",충청남도,천안시 동남구,시도,,청수8로,3,충청남도 천안시 동남구 청수8로 51,충청남도 천안시 동남구 청당동 626,36.7867994,127.1598088,국민건강보험공단,4,0,,,,2012,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0005",충청남도,천안시 동남구,시도,,청수4로,3,충청남도 천안시 동남구 청수4로 11,충청남도 천안시 동남구 청당동 458,36.7831163,127.1495758,한양수자인 정문,4,0,,,,2012,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0006",충청남도,천안시 동남구,시도,,풍세로,3,충청남도 천안시 동남구 풍세로 907,충청남도 천안시 동남구 다가동 61-7,36.78937211,127.1477361,청수동 경남아너스빌,4,0,,,,2012,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0007",충청남도,천안시 동남구,시도,,청수14로,3,충청남도 천안시 동남구 청수14로 77,충청남도 천안시 동남구 청당동 476,36.78584303,127.1545534,법원검찰청 입구,4,0,,,,2012,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0008",충청남도,천안시 동남구,시도,,청수14로,3,충청남도 천안시 동남구 청수14로 21,충청남도 천안시 동남구 청당동 469,36.78545156,127.1489334,가온초등학교,4,0,,,,2012,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0009",충청남도,천안시 동남구,군도,,신계5길,3,충청남도 천안시 동남구 목천읍 신계5길 27,충청남도 천안시 동남구 목천읍 신계리 105-9,36.77384964,127.216711,신흥초등학교 주변,4,0,,,,2013,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0010",충청남도,천안시 동남구,시도,,서부대로,3,충청남도 천안시 동남구 서부대로 181,충청남도 천안시 동남구 신방동 107-1,36.78435303,127.1278715,신방체육관 주변,4,0,,,,2013,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0011",충청남도,천안시 동남구,시도,,풍세로,3,충청남도 천안시 동남구 풍세로 769-27,충청남도 천안시 동남구 신방동 195-1,36.77964978,127.1378953,용곡동 세광2차아파트 정문,4,0,,,,2013,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0012",충청남도,천안시 동남구,시도,,통정9로,3,충청남도 천안시 동남구 통정9로 78,충청남도 천안시 동남구 신방동 1956,36.7700347,127.1329845,신방통정 한라비발디 정문,4,0,,,,2013,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0013",충청남도,천안시 동남구,시도,,봉서10길,3,충청남도 천안시 동남구 봉서10길 12,충청남도 천안시 동남구 봉명동 482,36.81251167,127.131184,봉서초등학교 주변,4,0,,,,2013,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0014",충청남도,천안시 동남구,시도,,일봉로,3,충청남도 천안시 동남구 일봉로 34,충청남도 천안시 동남구 신방동 895,36.79188893,127.1318648,일봉산터널,4,0,,,,2014,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0015",충청남도,천안시 동남구,시도,,서부대로,3,충청남도 천안시 동남구 서부대로 245,충청남도 천안시 동남구 신방동 57-6,36.79008055,127.1285686,상신사거리,4,0,,,,2014,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0016",충청남도,천안시 동남구,시도,,새말1길,3,충청남도 천안시 동남구 새말1길 55,충청남도 천안시 동남구 용곡동 482-26,36.78857783,127.1313419,용곡초등학교 주변,4,0,,,,2014,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0017",충청남도,천안시 동남구,시도,,복자1길,3,충청남도 천안시 동남구 복자1길 1,충청남도 천안시 동남구 성황동 9-1,36.81553885,127.1523445,복자여자고등학교,4,0,,,,2014,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0018",충청남도,천안시 동남구,군도,,삼성5길,3,충청남도 천안시 동남구 목천읍 삼성5길 62,충청남도 천안시 동남구 목천읍 응원리 241-32,36.76065663,127.1792458,부영아파트 상가,4,0,,,,2015,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0019",충청남도,천안시 동남구,군도,,충절로,3,충청남도 천안시 동남구 충절로 143,충청남도 천안시 동남구 원성동 509-1,36.80604294,127.1590386,교보사거리,4,0,,,,2015,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0020",충청남도,천안시 동남구,시도,,통정12로,3,충청남도 천안시 동남구 통정12로 18,충청남도 천안시 동남구 신방동 1058,36.77837598,127.1300229,통정12로(부동산 앞),4,0,,,,2015,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0021",충청남도,천안시 동남구,시도,,통정5로,3,충청남도 천안시 동남구 통정5로 67,충청남도 천안시 동남구 신방동 1540,36.77510482,127.1337453,통정5로 새마을금고,4,0,,,,2015,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0022",충청남도,천안시 동남구,시도,,통정5로,3,충청남도 천안시 동남구 통정5로 52,충청남도 천안시 동남구 신방동 1897,36.77364835,127.1329775,원형교차로,4,0,,,,2015,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0023",충청남도,천안시 동남구,시도,,봉정로,3,충청남도 천안시 동남구 봉정로 39,충청남도 천안시 동남구 봉명동 45-9,36.80576764,127.1394186,봉명동행정복지센터,4,0,,,,2015,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0024",충청남도,천안시 동남구,시도,,신촌4로,3,충청남도 천안시 동남구 신촌4로 25,충청남도 천안시 동남구 신방동 74-62,36.78864388,127.1243609,신방동 초원아파트,4,0,,,,2015,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0025",충청남도,천안시 동남구,시도,,중앙로,3,충청남도 천안시 동남구 중앙로 210,충청남도 천안시 동남구 신부동 452-8,36.81719511,127.1533462,정통학원 앞,4,0,,,,2015,충청남도 천안시 동남구청,041-521-4426,2022-07-01
"천안동남-F0026",충청남도,천안시 동남구,시도,,영성로,3,충청남도 천안시 동남구 영성로 42,충청남도 천안시 동남구 영성동 82-1,36.80207231,127.1506437,경희 광장한의원,4,0,,,,2015,충청남도 천안시 동남구청,041-521-4426,2022-07-01
